connected_hours,earnings,driver_classification,week,app
41,217.14472212536427,full_time,2020-11-22,uber
31,124.38783064593389,full_time,2020-11-22,uber
35,158.17557136609867,full_time,2020-11-22,uber
33,171.1775628629317,full_time,2020-11-22,uber
42,197.16245674472617,full_time,2020-11-22,uber
32,157.62699758923864,full_time,2020-11-22,uber
55,228.01236186649115,full_time,2020-11-22,uber
52,291.91143357764355,full_time,2020-11-22,uber
52,310.0983324688507,full_time,2020-11-22,uber
34,106.30175855240122,full_time,2020-11-22,uber
55,248.3084692492484,full_time,2020-11-22,uber
44,241.65552595033816,full_time,2020-11-22,uber
35,155.72450688696654,full_time,2020-11-22,uber
44,232.98798440723482,full_time,2020-11-22,uber
40,201.2827919618644,full_time,2020-11-22,uber
39,146.38880005887108,full_time,2020-11-22,uber
48,200.0829588639113,full_time,2020-11-22,uber
30,163.13070446232595,full_time,2020-11-22,uber
49,263.2354205092724,full_time,2020-11-22,uber
35,117.87198153828518,full_time,2020-11-22,uber
36,186.65043863756736,full_time,2020-11-22,uber
43,230.78620535865736,full_time,2020-11-22,uber
40,178.83372350233003,full_time,2020-11-22,uber
39,196.02382861250445,full_time,2020-11-22,uber
31,146.99706709079408,full_time,2020-11-22,uber
48,266.9587749829965,full_time,2020-11-22,uber
30,169.0288925841969,full_time,2020-11-22,uber
30,235.49773545981023,full_time,2020-11-22,uber
41,263.37107228914954,full_time,2020-11-22,uber
28,89.12376566915816,full_time,2020-11-22,uber
39,133.65065218257038,full_time,2020-11-22,uber
39,234.51657143840768,full_time,2020-11-22,uber
50,314.78002663907074,full_time,2020-11-22,uber
38,178.969119426323,full_time,2020-11-22,uber
39,166.7407031053192,full_time,2020-11-22,uber
34,209.3820877074636,full_time,2020-11-22,uber
52,201.00562906537132,full_time,2020-11-22,uber
45,267.3207059385351,full_time,2020-11-22,uber
42,175.29523388183617,full_time,2020-11-22,uber
65,327.4456213732338,full_time,2020-11-22,uber
28,122.63832856276031,full_time,2020-11-22,uber
52,282.68469013502954,full_time,2020-11-22,uber
47,207.05318983923706,full_time,2020-11-22,uber
43,193.03533788354991,full_time,2020-11-22,uber
69,312.27412385888715,full_time,2020-11-22,uber
28,166.33478154020014,full_time,2020-11-22,uber
24,133.432959811393,full_time,2020-11-22,uber
50,194.1106430738922,full_time,2020-11-22,uber
62,269.0626994143511,full_time,2020-11-22,uber
34,173.99717572517176,full_time,2020-11-22,uber
32,161.22592450929358,full_time,2020-11-22,uber
36,160.82623573888128,full_time,2020-11-22,uber
35,173.7069454019229,full_time,2020-11-22,uber
46,290.31472760616026,full_time,2020-11-22,uber
36,222.06535955771133,full_time,2020-11-22,uber
46,283.94461918655276,full_time,2020-11-22,uber
33,128.61831467262505,full_time,2020-11-22,uber
40,136.4891741374966,full_time,2020-11-22,uber
45,261.73294602250274,full_time,2020-11-22,uber
26,88.12947043374407,full_time,2020-11-22,uber
47,249.5413428703313,full_time,2020-11-22,uber
46,284.9075378748627,full_time,2020-11-22,uber
47,222.84543377067996,full_time,2020-11-22,uber
32,153.540492001478,full_time,2020-11-22,uber
45,247.54307124922047,full_time,2020-11-22,uber
35,171.8279703366931,full_time,2020-11-22,uber
43,222.27176916618097,full_time,2020-11-22,uber
36,221.67751944102798,full_time,2020-11-22,uber
42,158.44291757081695,full_time,2020-11-22,uber
23,159.00435129322284,full_time,2020-11-22,uber
35,176.00834903003593,full_time,2020-11-22,uber
38,196.77142582698082,full_time,2020-11-22,uber
29,147.01629993441583,full_time,2020-11-22,uber
37,173.616464377515,full_time,2020-11-22,uber
37,145.91438409278928,full_time,2020-11-22,uber
32,121.45980692452287,full_time,2020-11-22,uber
35,161.40237000693742,full_time,2020-11-22,uber
43,231.22269480615802,full_time,2020-11-22,uber
34,177.42054750738865,full_time,2020-11-22,uber
40,208.42750313403593,full_time,2020-11-22,uber
37,247.36590793171976,full_time,2020-11-22,uber
49,286.47785082351385,full_time,2020-11-22,uber
34,156.15567123447312,full_time,2020-11-22,uber
49,221.99840470552766,full_time,2020-11-22,uber
28,121.82531339095068,full_time,2020-11-22,uber
62,325.90513456570386,full_time,2020-11-22,uber
40,214.92692063356594,full_time,2020-11-22,uber
36,217.98529528480844,full_time,2020-11-22,uber
58,313.1506100324698,full_time,2020-11-22,uber
45,215.83697114476985,full_time,2020-11-22,uber
46,195.90285986548813,full_time,2020-11-22,uber
26,104.60725068889789,full_time,2020-11-22,uber
41,214.0204934698433,full_time,2020-11-22,uber
30,149.2699222304587,full_time,2020-11-22,uber
11,61.35125680525304,occasional,2020-11-22,uber
10,38.74436513202207,occasional,2020-11-22,uber
7,19.9459711018927,occasional,2020-11-22,uber
7,27.451807179459998,occasional,2020-11-22,uber
19,81.61899661809055,occasional,2020-11-22,uber
14,45.60068519462631,occasional,2020-11-22,uber
2,10.533055091753234,occasional,2020-11-22,uber
5,26.10128938498623,occasional,2020-11-22,uber
0,0.0,occasional,2020-11-22,uber
14,49.292858961846306,occasional,2020-11-22,uber
11,55.20040150143129,occasional,2020-11-22,uber
6,14.473516564057178,occasional,2020-11-22,uber
8,30.652055947158136,occasional,2020-11-22,uber
3,7.504421422258932,occasional,2020-11-22,uber
6,18.59872432093703,occasional,2020-11-22,uber
1,2.7483929457193046,occasional,2020-11-22,uber
9,54.291526152266975,occasional,2020-11-22,uber
6,41.36089656877131,occasional,2020-11-22,uber
5,13.170742590527704,occasional,2020-11-22,uber
6,13.142588995874267,occasional,2020-11-22,uber
15,51.40371210855066,occasional,2020-11-22,uber
12,56.53690748927145,occasional,2020-11-22,uber
8,14.357831701910733,occasional,2020-11-22,uber
6,23.484958568458126,occasional,2020-11-22,uber
8,50.96300729234926,occasional,2020-11-22,uber
12,49.52202708406449,occasional,2020-11-22,uber
5,19.28869251558916,occasional,2020-11-22,uber
7,31.003871714128447,occasional,2020-11-22,uber
7,18.426272581438624,occasional,2020-11-22,uber
6,26.014365134963533,occasional,2020-11-22,uber
8,41.074974958187966,occasional,2020-11-22,uber
5,18.338528690623374,occasional,2020-11-22,uber
16,54.474653439519564,occasional,2020-11-22,uber
4,15.768619053242105,occasional,2020-11-22,uber
4,18.703736913380247,occasional,2020-11-22,uber
9,64.17330724215611,occasional,2020-11-22,uber
7,32.88167962576395,occasional,2020-11-22,uber
6,26.342991669579078,occasional,2020-11-22,uber
6,49.98923859974895,occasional,2020-11-22,uber
12,25.15971508226637,occasional,2020-11-22,uber
6,4.656541617149724,occasional,2020-11-22,uber
3,11.788680520429391,occasional,2020-11-22,uber
8,45.32065884362605,occasional,2020-11-22,uber
8,22.028071012964922,occasional,2020-11-22,uber
11,34.19958197933516,occasional,2020-11-22,uber
9,35.51934611502977,occasional,2020-11-22,uber
12,40.22150510691686,occasional,2020-11-22,uber
4,18.01317357499514,occasional,2020-11-22,uber
12,27.700654568209764,occasional,2020-11-22,uber
6,10.180129315716997,occasional,2020-11-22,uber
6,17.451440437464903,occasional,2020-11-22,uber
6,28.458835103922816,occasional,2020-11-22,uber
11,32.496042844433035,occasional,2020-11-22,uber
6,19.47576914365471,occasional,2020-11-22,uber
9,40.7177001936984,occasional,2020-11-22,uber
10,18.48678792357259,occasional,2020-11-22,uber
7,22.68800053674432,occasional,2020-11-22,uber
15,28.64984056569349,occasional,2020-11-22,uber
16,83.18076243628181,occasional,2020-11-22,uber
9,35.95310010305545,occasional,2020-11-22,uber
9,28.46336872392663,occasional,2020-11-22,uber
15,43.98192651128893,occasional,2020-11-22,uber
5,18.593441714533977,occasional,2020-11-22,uber
7,32.11982696161197,occasional,2020-11-22,uber
9,31.97921302630907,occasional,2020-11-22,uber
11,38.885120111215706,occasional,2020-11-22,uber
1,7.033679653468843,occasional,2020-11-22,uber
4,13.360467926501695,occasional,2020-11-22,uber
16,66.46620165322734,occasional,2020-11-22,uber
10,20.741730608485724,occasional,2020-11-22,uber
7,26.864577400150097,occasional,2020-11-22,uber
11,26.946537792147563,occasional,2020-11-22,uber
3,10.802699031507233,occasional,2020-11-22,uber
2,9.878903462494023,occasional,2020-11-22,uber
11,14.105538660530252,occasional,2020-11-22,uber
5,28.507985465223598,occasional,2020-11-22,uber
3,10.888321989166432,occasional,2020-11-22,uber
8,36.28436911252717,occasional,2020-11-22,uber
3,5.808814259223959,occasional,2020-11-22,uber
0,0.0,occasional,2020-11-22,uber
2,7.496554691391089,occasional,2020-11-22,uber
9,24.336938183248417,occasional,2020-11-22,uber
5,29.133570859922738,occasional,2020-11-22,uber
10,20.155283339061683,occasional,2020-11-22,uber
12,85.42120119189568,occasional,2020-11-22,uber
7,21.244603913722543,occasional,2020-11-22,uber
9,19.51951319106602,occasional,2020-11-22,uber
9,48.8398497255152,occasional,2020-11-22,uber
15,29.2048291812444,occasional,2020-11-22,uber
8,46.40497658161861,occasional,2020-11-22,uber
11,52.01524287824243,occasional,2020-11-22,uber
11,28.150372768369813,occasional,2020-11-22,uber
14,64.23395726929446,occasional,2020-11-22,uber
12,23.39827475140383,occasional,2020-11-22,uber
4,25.515734111744322,occasional,2020-11-22,uber
17,86.18370855009469,occasional,2020-11-22,uber
9,33.54045212877149,occasional,2020-11-22,uber
11,70.36017941584838,occasional,2020-11-22,uber
9,18.439859860354733,occasional,2020-11-22,uber
9,20.18817419894034,occasional,2020-11-22,uber
6,33.863955166734456,occasional,2020-11-22,uber
10,14.270712700913627,occasional,2020-11-22,uber
19,78.7975522580925,occasional,2020-11-22,uber
8,38.29470531933107,occasional,2020-11-22,uber
6,42.30132771577741,occasional,2020-11-22,uber
10,33.697009004791795,occasional,2020-11-22,uber
7,38.22195448588298,occasional,2020-11-22,uber
9,18.84186275479346,occasional,2020-11-22,uber
8,29.192494752079586,occasional,2020-11-22,uber
12,77.56361971898309,occasional,2020-11-22,uber
6,21.388397203958817,occasional,2020-11-22,uber
20,53.37959122478556,occasional,2020-11-22,uber
7,7.888422585913824,occasional,2020-11-22,uber
7,37.263305029608816,occasional,2020-11-22,uber
6,25.603219045483275,occasional,2020-11-22,uber
8,26.81414235107532,occasional,2020-11-22,uber
8,61.821922301300354,occasional,2020-11-22,uber
5,20.496892481097504,occasional,2020-11-22,uber
5,6.754132183697101,occasional,2020-11-22,uber
8,24.638135396748023,occasional,2020-11-22,uber
15,73.54277363395309,occasional,2020-11-22,uber
6,27.862599939935087,occasional,2020-11-22,uber
10,52.43127897862016,occasional,2020-11-22,uber
7,50.949645091398835,occasional,2020-11-22,uber
11,32.815288976544494,occasional,2020-11-22,uber
14,38.86824515743942,occasional,2020-11-22,uber
8,24.379092581364297,occasional,2020-11-22,uber
3,14.049552572294928,occasional,2020-11-22,uber
1,3.6985360233922107,occasional,2020-11-22,uber
4,12.430423695340775,occasional,2020-11-22,uber
3,9.042568020571178,occasional,2020-11-22,uber
6,9.05595077084829,occasional,2020-11-22,uber
8,55.415245090179695,occasional,2020-11-22,uber
15,36.46566932717434,occasional,2020-11-22,uber
7,45.87824497813982,occasional,2020-11-22,uber
8,24.523518433199346,occasional,2020-11-22,uber
6,29.09831177993175,occasional,2020-11-22,uber
9,20.982955776064436,occasional,2020-11-22,uber
9,38.955137204745625,occasional,2020-11-22,uber
14,82.50078542454027,occasional,2020-11-22,uber
12,49.84442430335816,occasional,2020-11-22,uber
24,149.00538567119048,occasional,2020-11-22,uber
8,41.618047619738746,occasional,2020-11-22,uber
1,7.00205544887144,occasional,2020-11-22,uber
5,22.16964778247246,occasional,2020-11-22,uber
18,111.22527867840274,occasional,2020-11-22,uber
11,36.13347645485514,occasional,2020-11-22,uber
10,85.95835809864565,occasional,2020-11-22,uber
9,35.993387986618615,occasional,2020-11-22,uber
13,43.3151752404465,occasional,2020-11-22,uber
3,7.046263660539944,occasional,2020-11-22,uber
4,9.2396004009844,occasional,2020-11-22,uber
14,103.28534744565486,occasional,2020-11-22,uber
7,18.384461029550952,occasional,2020-11-22,uber
7,6.825313476570089,occasional,2020-11-22,uber
3,16.497695589529226,occasional,2020-11-22,uber
12,51.616458146774605,occasional,2020-11-22,uber
4,21.34627240463454,occasional,2020-11-22,uber
10,80.60690975788297,occasional,2020-11-22,uber
9,57.83823274262797,occasional,2020-11-22,uber
7,19.0547767334817,occasional,2020-11-22,uber
9,49.46807474158233,occasional,2020-11-22,uber
16,21.658941451076373,occasional,2020-11-22,uber
9,28.86433299772078,occasional,2020-11-22,uber
5,22.196407498175027,occasional,2020-11-22,uber
7,22.140244887033255,occasional,2020-11-22,uber
2,11.494285063745487,occasional,2020-11-22,uber
4,8.566992705959883,occasional,2020-11-22,uber
7,20.02940405406271,occasional,2020-11-22,uber
7,12.261326067138567,occasional,2020-11-22,uber
5,12.604980367820014,occasional,2020-11-22,uber
7,24.578385413548798,occasional,2020-11-22,uber
8,51.106960725353645,occasional,2020-11-22,uber
9,44.292072440294895,occasional,2020-11-22,uber
10,51.37005829993312,occasional,2020-11-22,uber
7,25.957253059143227,occasional,2020-11-22,uber
3,14.331911986268985,occasional,2020-11-22,uber
12,96.51725986733817,occasional,2020-11-22,uber
17,64.63606552974697,occasional,2020-11-22,uber
4,23.118710156675917,occasional,2020-11-22,uber
12,23.22299478864617,occasional,2020-11-22,uber
2,8.062399977260696,occasional,2020-11-22,uber
5,7.46795615266781,occasional,2020-11-22,uber
9,15.9319427680079,occasional,2020-11-22,uber
3,12.22803992565671,occasional,2020-11-22,uber
2,6.54224746003653,occasional,2020-11-22,uber
5,8.942260510136634,occasional,2020-11-22,uber
6,18.992206666752384,occasional,2020-11-22,uber
8,36.403998640739914,occasional,2020-11-22,uber
7,46.077406908171945,occasional,2020-11-22,uber
8,44.065121733545055,occasional,2020-11-22,uber
5,37.25958395617071,occasional,2020-11-22,uber
9,41.08075692961508,occasional,2020-11-22,uber
1,3.308898021296195,occasional,2020-11-22,uber
5,13.65481392815488,occasional,2020-11-22,uber
7,25.838803447642626,occasional,2020-11-22,uber
17,54.55812494237901,occasional,2020-11-22,uber
16,81.56692544879031,occasional,2020-11-22,uber
10,46.85620434044871,occasional,2020-11-22,uber
8,36.616906455541844,occasional,2020-11-22,uber
10,56.87261858853898,occasional,2020-11-22,uber
14,48.99168305468014,occasional,2020-11-22,uber
6,26.181833961908183,occasional,2020-11-22,uber
12,50.34221682150113,occasional,2020-11-22,uber
0,0.0,occasional,2020-11-22,uber
2,6.091779713381877,occasional,2020-11-22,uber
5,11.477703232375697,occasional,2020-11-22,uber
13,49.63495498895861,occasional,2020-11-22,uber
12,27.50832717511723,occasional,2020-11-22,uber
1,2.868775868164243,occasional,2020-11-22,uber
11,57.37006165734813,occasional,2020-11-22,uber
8,19.51605641282522,occasional,2020-11-22,uber
10,52.65922011347526,occasional,2020-11-22,uber
15,47.7096940404716,occasional,2020-11-22,uber
4,21.150081845893745,occasional,2020-11-22,uber
3,8.84953465113801,occasional,2020-11-22,uber
3,15.135659241668137,occasional,2020-11-22,uber
10,35.45351615673817,occasional,2020-11-22,uber
13,31.220116299556178,occasional,2020-11-22,uber
9,23.04698132262355,occasional,2020-11-22,uber
6,42.408707906553616,occasional,2020-11-22,uber
4,18.095833548789365,occasional,2020-11-22,uber
9,44.2688667289929,occasional,2020-11-22,uber
5,23.625663738583853,occasional,2020-11-22,uber
5,23.046841210584702,occasional,2020-11-22,uber
7,22.65725909506387,occasional,2020-11-22,uber
6,30.87247914571092,occasional,2020-11-22,uber
7,19.214019043013245,occasional,2020-11-22,uber
9,77.7898105413346,occasional,2020-11-22,uber
8,41.31009304123384,occasional,2020-11-22,uber
1,8.165581805232685,occasional,2020-11-22,uber
11,21.314764118907224,occasional,2020-11-22,uber
12,48.217425498314746,occasional,2020-11-22,uber
11,27.576182706620973,occasional,2020-11-22,uber
11,56.257862941838724,occasional,2020-11-22,uber
5,17.61557238284356,occasional,2020-11-22,uber
10,43.32908474657047,occasional,2020-11-22,uber
10,49.63326169193236,occasional,2020-11-22,uber
9,23.802624221286916,occasional,2020-11-22,uber
7,41.8280517979181,occasional,2020-11-22,uber
6,27.77893322130995,occasional,2020-11-22,uber
8,45.17487277778973,occasional,2020-11-22,uber
8,20.011811819491193,occasional,2020-11-22,uber
5,30.517872974981827,occasional,2020-11-22,uber
2,6.558618321203579,occasional,2020-11-22,uber
6,13.07666069622849,occasional,2020-11-22,uber
5,8.105151886702673,occasional,2020-11-22,uber
7,31.663647449474688,occasional,2020-11-22,uber
15,61.895904559114086,occasional,2020-11-22,uber
9,47.93263069143853,occasional,2020-11-22,uber
10,47.50564601462405,occasional,2020-11-22,uber
15,44.884987035204546,occasional,2020-11-22,uber
7,43.766314672917616,occasional,2020-11-22,uber
4,12.753721559182875,occasional,2020-11-22,uber
5,20.741028668211,occasional,2020-11-22,uber
10,46.080589232688425,occasional,2020-11-22,uber
6,12.285784535965401,occasional,2020-11-22,uber
9,18.158073704093344,occasional,2020-11-22,uber
10,56.167985688497055,occasional,2020-11-22,uber
7,25.332856390606754,occasional,2020-11-22,uber
8,30.466535833349823,occasional,2020-11-22,uber
7,43.2130750525922,occasional,2020-11-22,uber
3,16.16611934383492,occasional,2020-11-22,uber
13,48.83682973341526,occasional,2020-11-22,uber
13,43.888467058703306,occasional,2020-11-22,uber
8,42.49474175927185,occasional,2020-11-22,uber
8,49.793124952017166,occasional,2020-11-22,uber
9,42.42709836878609,occasional,2020-11-22,uber
7,50.21991964674496,occasional,2020-11-22,uber
6,17.612985624269175,occasional,2020-11-22,uber
10,25.532189697986496,occasional,2020-11-22,uber
10,15.165610935454048,occasional,2020-11-22,uber
5,14.90640874555175,occasional,2020-11-22,uber
